Suburb,Quarter,Price,Year
Boronia,2017Q4,815100.0,2017
Boronia,2018Q1,765000.0,2018
Boronia,2018Q2,629000.0,2018
Boronia,2018Q3,731000.0,2018
Boronia,2018Q4,670000.0,2018
Boronia,2019Q1,665000.0,2019
Boronia,2019Q2,630000.0,2019
Boronia,2019Q3,700800.0,2019
Botanic Ridge,2017Q4,750000.0,2017
Botanic Ridge,2018Q3,725000.0,2018
Botanic Ridge,2018Q4,741300.0,2018
Botanic Ridge,2019Q1,747500.0,2019
Botanic Ridge,2019Q2,600000.0,2019
Botanic Ridge,2019Q3,675000.0,2019
Box Hill,2016Q1,1620000.0,2016
Box Hill,2016Q2,1260500.0,2016
Box Hill,2016Q3,1583500.0,2016
Box Hill,2016Q4,1421000.0,2016
Box Hill,2017Q1,1785000.0,2017
Box Hill,2017Q2,1755000.0,2017
Box Hill,2017Q3,1778000.0,2017
Box Hill,2017Q4,1664000.0,2017
Box Hill,2018Q1,2128888.0,2018
Box Hill,2018Q3,1481000.0,2018
Box Hill,2018Q4,1855000.0,2018
Box Hill,2019Q1,1375000.0,2019
Box Hill,2019Q2,1430000.0,2019
Box Hill,2019Q3,1655000.0,2019
Box Hill North,2018Q3,1175000.0,2018
Box Hill North,2018Q4,1040000.0,2018
Box Hill North,2019Q1,1025000.0,2019
Box Hill North,2019Q2,1120200.0,2019
Box Hill North,2019Q3,1222500.0,2019
Box Hill South,2018Q3,1200000.0,2018
Box Hill South,2018Q4,1048900.0,2018
Box Hill South,2019Q1,1000500.0,2019
Box Hill South,2019Q2,946500.0,2019
Box Hill South,2019Q3,1292900.0,2019
Braybrook,2016Q1,757500.0,2016
Braybrook,2016Q2,540000.0,2016
Braybrook,2016Q3,660000.0,2016
Braybrook,2016Q4,660000.0,2016
Braybrook,2017Q1,696000.0,2017
Braybrook,2017Q2,750500.0,2017
Braybrook,2017Q3,818000.0,2017
Braybrook,2017Q4,780000.0,2017
Braybrook,2018Q1,825750.0,2018
Braybrook,2018Q2,850000.0,2018
Braybrook,2018Q3,697000.0,2018
Braybrook,2018Q4,733900.0,2018
Braybrook,2019Q1,710000.0,2019
Braybrook,2019Q2,655300.0,2019
Braybrook,2019Q3,650000.0,2019
Breakwater,2018Q3,385000.0,2018
Breakwater,2018Q4,380500.0,2018
Breakwater,2019Q1,480000.0,2019
Breakwater,2019Q2,405000.0,2019
Breakwater,2019Q3,392000.0,2019
Briar Hill,2017Q1,840000.0,2017
Briar Hill,2017Q2,650250.0,2017
Briar Hill,2017Q3,807500.0,2017
Briar Hill,2017Q4,826000.0,2017
Briar Hill,2018Q2,825000.0,2018
Briar Hill,2018Q3,840000.0,2018
Briar Hill,2018Q4,784300.0,2018
Briar Hill,2019Q1,825800.0,2019
Briar Hill,2019Q2,790000.0,2019
Briar Hill,2019Q3,816300.0,2019
Bright,2018Q3,560000.0,2018
Bright,2018Q4,640000.0,2018
Bright,2019Q1,482000.0,2019
Bright,2019Q2,659000.0,2019
Bright,2019Q3,725000.0,2019
Brighton,2016Q1,1975000.0,2016
Brighton,2016Q2,2700000.0,2016
Brighton,2016Q3,1965000.0,2016
Brighton,2016Q4,2050000.0,2016
Brighton,2017Q1,2375000.0,2017
Brighton,2017Q2,2415000.0,2017
Brighton,2017Q3,2360000.0,2017
Brighton,2017Q4,2451000.0,2017
Brighton,2018Q1,2202500.0,2018
Brighton,2018Q2,2350000.0,2018
Brighton,2018Q3,2950000.0,2018
Brighton,2018Q4,2820000.0,2018
Brighton,2019Q1,2435000.0,2019
Brighton,2019Q2,2380000.0,2019
Brighton,2019Q3,2950000.0,2019
Brighton East,2016Q1,1580000.0,2016
Brighton East,2016Q2,1650000.0,2016
Brighton East,2016Q3,1706000.0,2016
Brighton East,2016Q4,1806500.0,2016
Brighton East,2017Q1,1563500.0,2017
Brighton East,2017Q2,1880000.0,2017
Brighton East,2017Q3,1650000.0,2017
Brighton East,2017Q4,2000000.0,2017
Brighton East,2018Q1,2035000.0,2018
Brighton East,2018Q2,1415000.0,2018
Brighton East,2018Q3,1792500.0,2018
Brighton East,2018Q4,1900000.0,2018
Brighton East,2019Q1,1557500.0,2019
Brighton East,2019Q2,1680000.0,2019
Brighton East,2019Q3,1700000.0,2019
Broadford,2018Q3,347500.0,2018
Broadford,2018Q4,410000.0,2018
Broadford,2019Q1,400000.0,2019
Broadford,2019Q2,412500.0,2019
Broadford,2019Q3,420000.0,2019
Broadmeadows,2017Q1,595750.0,2017
Broadmeadows,2017Q2,505000.0,2017
Broadmeadows,2017Q3,573000.0,2017
Broadmeadows,2017Q4,605000.0,2017
Broadmeadows,2018Q1,577500.0,2018
Broadmeadows,2018Q3,557500.0,2018
Broadmeadows,2018Q4,562500.0,2018
Broadmeadows,2019Q1,522300.0,2019
Broadmeadows,2019Q2,490000.0,2019
Broadmeadows,2019Q3,504500.0,2019
Brookfield,2017Q3,450500.0,2017
Brookfield,2017Q4,546500.0,2017
Brookfield,2018Q3,490000.0,2018
Brookfield,2018Q4,497500.0,2018
Brookfield,2019Q1,447500.0,2019
Brookfield,2019Q2,435000.0,2019
Brookfield,2019Q3,440000.0,2019
Brooklyn,2016Q2,712000.0,2016
Brooklyn,2016Q3,891000.0,2016
Brooklyn,2016Q4,760000.0,2016
Brooklyn,2017Q1,438500.0,2017
Brooklyn,2017Q2,805000.0,2017
Brooklyn,2017Q3,901000.0,2017
Brooklyn,2017Q4,860000.0,2017
Brooklyn,2018Q1,695000.0,2018
Brooklyn,2018Q3,640000.0,2018
Brooklyn,2018Q4,683000.0,2018
Brooklyn,2019Q1,625000.0,2019
Brooklyn,2019Q2,687500.0,2019
Brooklyn,2019Q3,705000.0,2019
Brown Hill,2018Q3,400000.0,2018
Brown Hill,2018Q4,422900.0,2018
Brown Hill,2019Q1,455000.0,2019
Brown Hill,2019Q2,427000.0,2019
Brown Hill,2019Q3,435000.0,2019
Brunswick,2016Q1,1500000.0,2016
Brunswick,2016Q2,950000.0,2016
Brunswick,2016Q3,995000.0,2016
Brunswick,2016Q4,1060000.0,2016
Brunswick,2017Q1,1260000.0,2017
Brunswick,2017Q2,1277500.0,2017
Brunswick,2017Q3,1250000.0,2017
Brunswick,2017Q4,1150000.0,2017
Brunswick,2018Q1,1115500.0,2018
Brunswick,2018Q2,1011000.0,2018
Brunswick,2018Q3,985000.0,2018
Brunswick,2018Q4,1055000.0,2018
Brunswick,2019Q1,957500.0,2019
Brunswick,2019Q2,1017000.0,2019
Brunswick,2019Q3,1020000.0,2019
Brunswick East,2016Q1,1083000.0,2016
Brunswick East,2016Q2,1024000.0,2016
Brunswick East,2016Q3,940000.0,2016
Brunswick East,2016Q4,1325000.0,2016
Brunswick East,2017Q1,1125000.0,2017
Brunswick East,2017Q2,1185000.0,2017
Brunswick East,2017Q3,1065000.0,2017
Brunswick East,2017Q4,1308000.0,2017
Brunswick East,2018Q1,1243000.0,2018
Brunswick East,2018Q3,1212500.0,2018
Brunswick East,2018Q4,1017500.0,2018
Brunswick East,2019Q1,945000.0,2019
Brunswick East,2019Q2,1050000.0,2019
Brunswick East,2019Q3,1081000.0,2019
Brunswick West,2016Q1,1190000.0,2016
Brunswick West,2016Q2,995000.0,2016
Brunswick West,2016Q3,985000.0,2016
Brunswick West,2016Q4,1095000.0,2016
Brunswick West,2017Q1,1190000.0,2017
Brunswick West,2017Q2,1097000.0,2017
Brunswick West,2017Q3,1155000.0,2017
Brunswick West,2017Q4,1332000.0,2017
Brunswick West,2018Q1,1230500.0,2018
Brunswick West,2018Q2,1255000.0,2018
Brunswick West,2018Q3,1160000.0,2018
Brunswick West,2018Q4,1230500.0,2018
Brunswick West,2019Q1,950000.0,2019
Brunswick West,2019Q2,985000.0,2019
Brunswick West,2019Q3,1074500.0,2019
Bruthen,2018Q3,312000.0,2018
Bruthen,2018Q4,199500.0,2018
Bruthen,2019Q1,241500.0,2019
Bruthen,2019Q2,215000.0,2019
Bruthen,2019Q3,275000.0,2019
Bulla,2017Q4,665000.0,2017
Bulleen,2016Q1,1267500.0,2016
Bulleen,2016Q2,1060000.0,2016
Bulleen,2016Q3,1145000.0,2016
Bulleen,2016Q4,1182500.0,2016
Bulleen,2017Q1,1250000.0,2017
Bulleen,2017Q2,1310000.0,2017
Bulleen,2017Q3,1235000.0,2017
Bulleen,2017Q4,1280000.0,2017
Bulleen,2018Q1,1292000.0,2018
Bulleen,2018Q2,1182000.0,2018
Bulleen,2018Q3,1222800.0,2018
Bulleen,2018Q4,1005000.0,2018
Bulleen,2019Q1,1075000.0,2019
Bulleen,2019Q2,965000.0,2019
Bulleen,2019Q3,1150000.0,2019
Bullengarook,2017Q4,875000.0,2017
Bullengarook,2018Q1,865000.0,2018
Bundalong,2018Q3,448500.0,2018
Bundalong,2018Q4,1300000.0,2018
Bundalong,2019Q1,1175000.0,2019
Bundalong,2019Q2,460000.0,2019
Bundalong,2019Q3,513000.0,2019
Bundoora,2017Q1,715000.0,2017
Bundoora,2017Q2,747500.0,2017
Bundoora,2017Q3,830000.0,2017
Bundoora,2017Q4,825000.0,2017
Bundoora,2018Q1,738500.0,2018
Bundoora,2018Q2,1225000.0,2018
Bundoora,2018Q3,724000.0,2018
Bundoora,2018Q4,712500.0,2018
Bundoora,2019Q1,655000.0,2019
Bundoora,2019Q2,665000.0,2019
Bundoora,2019Q3,752000.0,2019
Buninyong,2018Q3,495000.0,2018
Buninyong,2018Q4,418900.0,2018
Buninyong,2019Q1,520000.0,2019
Buninyong,2019Q2,411200.0,2019
Buninyong,2019Q3,450000.0,2019
Bunyip,2018Q3,642500.0,2018
Bunyip,2018Q4,516000.0,2018
Bunyip,2019Q1,466000.0,2019
Bunyip,2019Q2,476800.0,2019
Bunyip,2019Q3,455000.0,2019
Burnley,2016Q1,1005000.0,2016
Burnley,2016Q2,881000.0,2016
Burnley,2016Q3,1202500.0,2016
Burnley,2016Q4,1231010.0,2016
Burnley,2017Q1,1435000.0,2017
Burnley,2017Q2,1468750.0,2017
Burnley,2017Q4,1290000.0,2017
Burnley,2018Q1,1940000.0,2018
Burnley,2018Q4,1213000.0,2018
Burnside,2017Q1,657500.0,2017
Burnside,2017Q3,580000.0,2017
Burnside,2017Q4,620000.0,2017
Burnside,2018Q3,602500.0,2018
Burnside,2018Q4,561000.0,2018
Burnside,2019Q1,540000.0,2019
Burnside,2019Q2,611500.0,2019
Burnside,2019Q3,620000.0,2019
Burnside Heights,2017Q1,557500.0,2017
Burnside Heights,2017Q2,537000.0,2017
Burnside Heights,2017Q3,629000.0,2017
Burnside Heights,2017Q4,717500.0,2017
Burnside Heights,2018Q1,660000.0,2018
Burnside Heights,2018Q3,647500.0,2018
Burnside Heights,2018Q4,640000.0,2018
Burnside Heights,2019Q1,592300.0,2019
Burnside Heights,2019Q2,537500.0,2019
Burnside Heights,2019Q3,685000.0,2019
Burwood,2016Q1,1390000.0,2016
Burwood,2016Q2,1160000.0,2016
Burwood,2016Q3,1235000.0,2016
Burwood,2016Q4,1490000.0,2016
Burwood,2017Q1,1410000.0,2017
Burwood,2017Q2,1392500.0,2017
Burwood,2017Q3,1500000.0,2017
Burwood,2017Q4,1468000.0,2017
Burwood,2018Q1,1410000.0,2018
Burwood,2018Q2,1607500.0,2018
Burwood,2018Q3,1250000.0,2018
Burwood,2018Q4,1205000.0,2018
Burwood,2019Q1,1000000.0,2019
Burwood,2019Q2,1065500.0,2019
Burwood,2019Q3,1350000.0,2019
Burwood East,2017Q1,1060000.0,2017
Burwood East,2017Q2,1294250.0,2017
Burwood East,2017Q3,1010800.0,2017
Burwood East,2017Q4,1100000.0,2017
Burwood East,2018Q1,1177000.0,2018
Burwood East,2018Q3,1026500.0,2018
Burwood East,2018Q4,1010600.0,2018
Burwood East,2019Q1,921500.0,2019
Burwood East,2019Q2,950500.0,2019
Burwood East,2019Q3,1077500.0,2019
Cairnlea,2017Q1,725500.0,2017
Cairnlea,2017Q2,720000.0,2017
Cairnlea,2017Q3,640000.0,2017
Cairnlea,2017Q4,736500.0,2017
Cairnlea,2018Q1,734000.0,2018
Cairnlea,2018Q2,679000.0,2018
Cairnlea,2018Q3,765000.0,2018
Cairnlea,2018Q4,785000.0,2018
Cairnlea,2019Q1,755000.0,2019
Cairnlea,2019Q2,725000.0,2019
Cairnlea,2019Q3,772500.0,2019
California Gully,2018Q3,270000.0,2018
California Gully,2018Q4,270000.0,2018
California Gully,2019Q1,265000.0,2019
California Gully,2019Q2,277500.0,2019
California Gully,2019Q3,312500.0,2019
Camberwell,2016Q1,2625000.0,2016
Camberwell,2016Q2,2015000.0,2016
Camberwell,2016Q3,2250000.0,2016
Camberwell,2016Q4,2007500.0,2016
Camberwell,2017Q1,2264000.0,2017
Camberwell,2017Q2,1990500.0,2017
Camberwell,2017Q3,2213000.0,2017
Camberwell,2017Q4,2128000.0,2017
Camberwell,2018Q1,2100000.0,2018
Camberwell,2018Q2,1855000.0,2018
Camberwell,2018Q3,1995000.0,2018
Camberwell,2018Q4,2100000.0,2018
Camberwell,2019Q1,1835000.0,2019
Camberwell,2019Q2,1954000.0,2019
Camberwell,2019Q3,2050000.0,2019
Campbellfield,2016Q1,415000.0,2016
Campbellfield,2016Q3,510000.0,2016
Campbellfield,2016Q4,435000.0,2016
Campbellfield,2017Q2,445000.0,2017
Campbellfield,2017Q3,620000.0,2017
Campbellfield,2017Q4,666000.0,2017
Campbellfield,2018Q1,430000.0,2018
Campbellfield,2018Q3,550000.0,2018
Campbellfield,2018Q4,468500.0,2018
Campbellfield,2019Q1,542000.0,2019
Campbellfield,2019Q2,515000.0,2019
Campbellfield,2019Q3,505000.0,2019
Campbells Creek,2018Q3,469000.0,2018
Campbells Creek,2018Q4,482000.0,2018
Campbells Creek,2019Q1,572000.0,2019
Campbells Creek,2019Q2,488000.0,2019
Campbells Creek,2019Q3,483000.0,2019
Camperdown,2018Q3,227500.0,2018
Camperdown,2018Q4,298800.0,2018
Camperdown,2019Q1,215000.0,2019
Camperdown,2019Q2,295300.0,2019
Camperdown,2019Q3,252500.0,2019
Canadian,2018Q3,370000.0,2018
Canadian,2018Q4,378000.0,2018
Canadian,2019Q1,375000.0,2019
Canadian,2019Q2,398800.0,2019
Canadian,2019Q3,377500.0,2019
Cann River,2018Q3,125000.0,2018
Cann River,2018Q4,130000.0,2018
Cann River,2019Q1,132500.0,2019
Cann River,2019Q2,95000.0,2019
Cann River,2019Q3,125000.0,2019
Canterbury,2016Q1,2268750.0,2016
Canterbury,2016Q2,4110000.0,2016
Canterbury,2016Q3,2287500.0,2016
Canterbury,2016Q4,2350000.0,2016
Canterbury,2017Q1,2800000.0,2017
Canterbury,2017Q2,2354000.0,2017
Canterbury,2017Q3,2650000.0,2017
Canterbury,2017Q4,3240000.0,2017
Canterbury,2018Q1,2430000.0,2018
Canterbury,2018Q3,2735500.0,2018
Canterbury,2018Q4,2370000.0,2018
Canterbury,2019Q1,3050000.0,2019
Canterbury,2019Q2,2470000.0,2019
Canterbury,2019Q3,3086500.0,2019
Cape Paterson,2018Q3,395500.0,2018
Cape Paterson,2018Q4,525000.0,2018
Cape Paterson,2019Q1,520000.0,2019
Cape Paterson,2019Q2,525000.0,2019
Cape Paterson,2019Q3,560000.0,2019
Cape Schanck,2018Q3,905000.0,2018
Cape Schanck,2018Q4,850000.0,2018
Cape Schanck,2019Q1,887500.0,2019
Cape Schanck,2019Q2,835000.0,2019
Cape Schanck,2019Q3,1075000.0,2019
Capel Sound,2018Q3,555000.0,2018
Capel Sound,2018Q4,520000.0,2018
Capel Sound,2019Q1,523000.0,2019
Capel Sound,2019Q2,552500.0,2019
Capel Sound,2019Q3,505000.0,2019
Carisbrook,2018Q3,225000.0,2018
Carisbrook,2018Q4,335000.0,2018
Carisbrook,2019Q1,197000.0,2019
Carisbrook,2019Q2,305000.0,2019
Carisbrook,2019Q3,305000.0,2019
Carlton,2016Q2,1600000.0,2016
Carlton,2016Q3,1550000.0,2016
Carlton,2016Q4,1041000.0,2016
Carlton,2017Q1,1688000.0,2017
Carlton,2017Q2,1230000.0,2017
Carlton,2017Q3,1263000.0,2017
Carlton,2017Q4,1398000.0,2017
Carlton,2018Q1,1331000.0,2018
Carlton,2018Q2,3825000.0,2018
Carlton,2018Q3,1515000.0,2018
Carlton,2018Q4,2110000.0,2018
Carlton,2019Q1,1306000.0,2019
Carlton,2019Q2,1480000.0,2019
Carlton,2019Q3,1064500.0,2019
Carlton North,2016Q1,1330000.0,2016
Carlton North,2016Q2,1280000.0,2016
Carlton North,2016Q3,1755000.0,2016
Carlton North,2016Q4,1315500.0,2016
Carlton North,2017Q1,1520000.0,2017
Carlton North,2017Q2,1672750.0,2017
Carlton North,2017Q3,1540000.0,2017
Carlton North,2017Q4,1650000.0,2017
Carlton North,2018Q1,1137500.0,2018
Carlton North,2018Q2,1485500.0,2018
Carlton North,2018Q3,1592500.0,2018
Carlton North,2018Q4,1360000.0,2018
Carlton North,2019Q1,1550000.0,2019
Carlton North,2019Q2,1415000.0,2019
Carlton North,2019Q3,1503800.0,2019
Carnegie,2016Q1,1295000.0,2016
Carnegie,2016Q2,1162500.0,2016
Carnegie,2016Q3,1503000.0,2016
Carnegie,2016Q4,1411500.0,2016
Carnegie,2017Q1,1435000.0,2017
Carnegie,2017Q2,1450000.0,2017
Carnegie,2017Q3,1509000.0,2017
Carnegie,2017Q4,1508000.0,2017
Carnegie,2018Q1,1410000.0,2018
Carnegie,2018Q2,1161000.0,2018
Carnegie,2018Q3,1430500.0,2018
Carnegie,2018Q4,1182000.0,2018
Carnegie,2019Q1,1340000.0,2019
Carnegie,2019Q2,1204000.0,2019
Carnegie,2019Q3,1240000.0,2019
Caroline Springs,2017Q1,572500.0,2017
Caroline Springs,2017Q2,867500.0,2017
Caroline Springs,2017Q3,582500.0,2017
Caroline Springs,2017Q4,675000.0,2017
Caroline Springs,2018Q1,587500.0,2018
Caroline Springs,2018Q3,623000.0,2018
Caroline Springs,2018Q4,607000.0,2018
Caroline Springs,2019Q1,606300.0,2019
Caroline Springs,2019Q2,614500.0,2019
Caroline Springs,2019Q3,615000.0,2019
Carrum,2017Q1,881000.0,2017
Carrum,2017Q3,837500.0,2017
Carrum,2017Q4,846250.0,2017
Carrum,2018Q1,788000.0,2018
Carrum,2018Q3,833800.0,2018
Carrum,2018Q4,935000.0,2018
Carrum,2019Q1,785300.0,2019
Carrum,2019Q2,760000.0,2019
Carrum,2019Q3,805000.0,2019
Carrum Downs,2017Q2,540000.0,2017
Carrum Downs,2017Q3,578000.0,2017
Carrum Downs,2017Q4,556250.0,2017
Carrum Downs,2018Q1,556250.0,2018
Carrum Downs,2018Q3,572500.0,2018
Carrum Downs,2018Q4,550000.0,2018
Carrum Downs,2019Q1,535000.0,2019
Carrum Downs,2019Q2,540000.0,2019
Carrum Downs,2019Q3,527500.0,2019
Casterton,2018Q3,125000.0,2018
Casterton,2018Q4,140000.0,2018
Casterton,2019Q1,150000.0,2019
Casterton,2019Q2,165000.0,2019
Casterton,2019Q3,170000.0,2019
Castlemaine,2018Q3,469500.0,2018
Castlemaine,2018Q4,500000.0,2018
Castlemaine,2019Q1,510000.0,2019
Castlemaine,2019Q2,555000.0,2019
Castlemaine,2019Q3,451000.0,2019
Caulfield,2016Q1,1665000.0,2016
Caulfield,2016Q2,1220000.0,2016
Caulfield,2016Q3,1090000.0,2016
Caulfield,2017Q1,131000.0,2017
Caulfield,2017Q2,811000.0,2017
Caulfield,2017Q4,1070000.0,2017
Caulfield,2018Q3,2107500.0,2018
Caulfield,2018Q4,1465000.0,2018
Caulfield,2019Q1,1650000.0,2019
Caulfield,2019Q2,1570000.0,2019
Caulfield,2019Q3,1865000.0,2019
Caulfield East,2016Q2,1650000.0,2016
Caulfield East,2016Q3,1335000.0,2016
Caulfield East,2016Q4,845500.0,2016
Caulfield East,2017Q1,1304500.0,2017
Caulfield East,2017Q3,1130000.0,2017
Caulfield East,2018Q1,1520000.0,2018
Caulfield North,2016Q1,1557500.0,2016
Caulfield North,2016Q3,2087500.0,2016
Caulfield North,2016Q4,2115000.0,2016
Caulfield North,2017Q1,2247500.0,2017
Caulfield North,2017Q2,1468750.0,2017
Caulfield North,2017Q3,1497500.0,2017
Caulfield North,2017Q4,1925000.0,2017
Caulfield North,2018Q1,1545000.0,2018
Caulfield North,2018Q3,1992500.0,2018
Caulfield North,2018Q4,1931300.0,2018
Caulfield North,2019Q1,1769500.0,2019
Caulfield North,2019Q2,1900000.0,2019
Caulfield North,2019Q3,2089000.0,2019
Caulfield South,2016Q1,1577500.0,2016
Caulfield South,2016Q2,1570000.0,2016
Caulfield South,2016Q3,1165250.0,2016
Caulfield South,2016Q4,1269500.0,2016
Caulfield South,2017Q1,1570000.0,2017
Caulfield South,2017Q2,1227000.0,2017
Caulfield South,2017Q3,1410000.0,2017
Caulfield South,2017Q4,1595000.0,2017
Caulfield South,2018Q1,1510000.0,2018
Caulfield South,2018Q2,1300000.0,2018
Caulfield South,2018Q3,1541300.0,2018
Caulfield South,2018Q4,1490000.0,2018
Caulfield South,2019Q1,1432500.0,2019
Caulfield South,2019Q2,1430000.0,2019
Caulfield South,2019Q3,1350000.0,2019
Chadstone,2016Q1,1507000.0,2016
Chadstone,2016Q2,1101000.0,2016
Chadstone,2016Q3,961000.0,2016
Chadstone,2016Q4,1000000.0,2016
Chadstone,2017Q1,1131000.0,2017
Chadstone,2017Q2,740000.0,2017
Chadstone,2017Q3,951000.0,2017
Chadstone,2017Q4,1125000.0,2017
Chadstone,2018Q1,1130000.0,2018
Chadstone,2018Q2,1120000.0,2018
Chadstone,2018Q3,1091100.0,2018
Chadstone,2018Q4,888700.0,2018
Chadstone,2019Q1,874000.0,2019
Chadstone,2019Q2,905000.0,2019
Chadstone,2019Q3,932500.0,2019
Charlemont,2018Q3,495000.0,2018
Charlemont,2018Q4,520000.0,2018
Charlemont,2019Q1,463800.0,2019
Charlemont,2019Q2,520000.0,2019
Charlemont,2019Q3,460500.0,2019
Charlton,2018Q3,152500.0,2018
Charlton,2018Q4,118000.0,2018
Charlton,2019Q1,249000.0,2019
Charlton,2019Q2,96000.0,2019
Charlton,2019Q3,141000.0,2019
Chelsea,2017Q1,840000.0,2017
Chelsea,2017Q2,785000.0,2017
Chelsea,2017Q3,923250.0,2017
Chelsea,2017Q4,958000.0,2017
Chelsea,2018Q1,1870000.0,2018
Chelsea,2018Q3,935000.0,2018
Chelsea,2018Q4,792500.0,2018
Chelsea,2019Q1,692000.0,2019
Chelsea,2019Q2,823000.0,2019
Chelsea,2019Q3,878800.0,2019
Chelsea Heights,2017Q1,721000.0,2017
Chelsea Heights,2017Q2,713000.0,2017
Chelsea Heights,2017Q3,735250.0,2017
Chelsea Heights,2017Q4,872500.0,2017
Chelsea Heights,2018Q3,802500.0,2018
Chelsea Heights,2018Q4,747500.0,2018
Chelsea Heights,2019Q1,725000.0,2019
Chelsea Heights,2019Q2,751500.0,2019
Chelsea Heights,2019Q3,710000.0,2019
Cheltenham,2017Q1,1155500.0,2017
Cheltenham,2017Q2,1132500.0,2017
Cheltenham,2017Q3,1155500.0,2017
Cheltenham,2017Q4,1130000.0,2017
Cheltenham,2018Q1,1270000.0,2018
Cheltenham,2018Q2,888000.0,2018
Cheltenham,2018Q3,1067500.0,2018
Cheltenham,2018Q4,1030000.0,2018
Cheltenham,2019Q1,936500.0,2019
Cheltenham,2019Q2,1022000.0,2019
Cheltenham,2019Q3,1137000.0,2019
Cheltenham East,2018Q3,900000.0,2018
Cheltenham East,2018Q4,800000.0,2018
Cheltenham East,2019Q1,1000000.0,2019
Cheltenham East,2019Q2,900000.0,2019
Cheltenham East,2019Q3,927500.0,2019
Cheltenham North,2018Q3,985000.0,2018
Cheltenham North,2018Q4,845000.0,2018
Cheltenham North,2019Q1,858000.0,2019
Cheltenham North,2019Q2,744000.0,2019
Cheltenham North,2019Q3,1005000.0,2019
Chewton,2018Q3,400000.0,2018
Chewton,2018Q4,496300.0,2018
Chewton,2019Q1,347500.0,2019
Chewton,2019Q2,404000.0,2019
Chewton,2019Q3,475000.0,2019
Chiltern,2018Q3,231000.0,2018
Chiltern,2018Q4,277500.0,2018
Chiltern,2019Q1,235000.0,2019
Chiltern,2019Q2,285500.0,2019
Chiltern,2019Q3,187200.0,2019
Chirnside Park,2017Q2,848991.0,2017
Chirnside Park,2017Q3,765000.0,2017
Chirnside Park,2017Q4,715000.0,2017
Chirnside Park,2018Q1,830000.0,2018
Chirnside Park,2018Q2,645000.0,2018
Chirnside Park,2018Q3,725500.0,2018
Chirnside Park,2018Q4,680000.0,2018
Chirnside Park,2019Q1,685000.0,2019
Chirnside Park,2019Q2,672500.0,2019
Chirnside Park,2019Q3,717500.0,2019
Chum Creek,2018Q3,615000.0,2018
Chum Creek,2018Q4,565000.0,2018
Chum Creek,2019Q1,545000.0,2019
Chum Creek,2019Q2,530000.0,2019
Chum Creek,2019Q3,530000.0,2019
Churchill,2018Q3,183500.0,2018
Churchill,2018Q4,187500.0,2018
Churchill,2019Q1,184300.0,2019
Churchill,2019Q2,193500.0,2019
Churchill,2019Q3,180000.0,2019
Clarinda,2017Q3,883300.0,2017
Clarinda,2017Q4,1241000.0,2017
Clarinda,2018Q1,1070000.0,2018
Clarinda,2018Q2,782500.0,2018
Clarinda,2018Q3,835500.0,2018
Clarinda,2018Q4,745000.0,2018
Clarinda,2019Q1,730000.0,2019
Clarinda,2019Q2,805000.0,2019
Clarinda,2019Q3,804500.0,2019
Clayton,2017Q1,1269444.0,2017
Clayton,2017Q2,1411500.0,2017
Clayton,2017Q3,1115000.0,2017
Clayton,2017Q4,1106500.0,2017
Clayton,2018Q1,1620500.0,2018
Clayton,2018Q3,1415000.0,2018
Clayton,2018Q4,1207500.0,2018
Clayton,2019Q1,1091500.0,2019
Clayton,2019Q2,1135000.0,2019
Clayton,2019Q3,1082500.0,2019
Clayton North,2018Q3,1325000.0,2018
Clayton North,2018Q4,1400000.0,2018
Clayton North,2019Q1,1389000.0,2019
Clayton North,2019Q2,1124000.0,2019
Clayton North,2019Q3,1182500.0,2019
Clayton South,2017Q1,840000.0,2017
Clayton South,2017Q2,775000.0,2017
Clayton South,2017Q3,877500.0,2017
Clayton South,2017Q4,918000.0,2017
Clayton South,2018Q1,920000.0,2018
Clayton South,2018Q3,841700.0,2018
Clayton South,2018Q4,860000.0,2018
Clayton South,2019Q1,810000.0,2019
Clayton South,2019Q2,750000.0,2019
Clayton South,2019Q3,816000.0,2019
Clifton Hill,2016Q1,1270000.0,2016
Clifton Hill,2016Q2,780000.0,2016
Clifton Hill,2016Q3,1194500.0,2016
Clifton Hill,2016Q4,1527500.0,2016
Clifton Hill,2017Q1,1165000.0,2017
Clifton Hill,2017Q2,1460000.0,2017
Clifton Hill,2017Q3,1457500.0,2017
Clifton Hill,2017Q4,1600000.0,2017
Clifton Hill,2018Q1,1185000.0,2018
Clifton Hill,2018Q2,1300000.0,2018
Clifton Hill,2018Q3,1490000.0,2018
Clifton Hill,2018Q4,1175000.0,2018
Clifton Hill,2019Q1,1417500.0,2019
Clifton Hill,2019Q2,1292000.0,2019
Clifton Hill,2019Q3,1250000.0,2019
Clifton Springs,2018Q3,461500.0,2018
Clifton Springs,2018Q4,514000.0,2018
Clifton Springs,2019Q1,485000.0,2019
Clifton Springs,2019Q2,487500.0,2019
Clifton Springs,2019Q3,459800.0,2019
Clunes,2018Q3,260100.0,2018
Clunes,2018Q4,335000.0,2018
Clunes,2019Q1,307500.0,2019
Clunes,2019Q2,388000.0,2019
Clunes,2019Q3,310000.0,2019
Clyde,2018Q3,520000.0,2018
Clyde,2018Q4,521400.0,2018
Clyde,2019Q1,518300.0,2019
Clyde,2019Q2,540000.0,2019
Clyde,2019Q3,545000.0,2019
Clyde North,2017Q1,689000.0,2017
