Suburb,Rooms,Type,Price,Date,Postcode,Bathroom,Car,Lattitude,Longtitude,Regionname,PriceRange,Year,Season,Month
Alphington,4,h,1950000.0,2016-07-30,3078.0,2.0,3.0,-37.7719,145.0309,Northern Metropolitan,1M - 3M,2016,Winter,July
Altona,3,h,520000.0,2016-03-09,3018.0,2.0,1.0,-37.87,144.825,Western Metropolitan,0.1M - 1M,2016,Autumn,March
Altona,5,h,1525000.0,2016-03-12,3018.0,3.0,3.0,-37.8721,144.8105,Western Metropolitan,1M - 3M,2016,Autumn,March
Altona,2,t,720000.0,2016-04-02,3018.0,1.0,2.0,-37.8687,144.8197,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona,3,h,1120000.0,2017-04-03,3018.0,1.0,2.0,-37.8693,144.8375,Western Metropolitan,1M - 3M,2017,Autumn,April
Altona,4,h,780000.0,2016-04-06,3018.0,1.0,4.0,-37.868,144.8154,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona,4,h,1780000.0,2016-04-06,3018.0,3.0,6.0,-37.8681,144.819,Western Metropolitan,1M - 3M,2016,Autumn,April
Altona,3,u,630000.0,2016-06-08,3018.0,1.0,2.0,-37.8702,144.8143,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona,2,u,406000.0,2016-06-08,3018.0,1.0,1.0,-37.8693,144.8171,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona,3,h,660000.0,2016-07-05,3018.0,1.0,1.0,-37.8616,144.8116,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona,3,h,683500.0,2016-07-11,3018.0,1.0,1.0,-37.8594,144.817,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona,2,u,540000.0,2016-08-10,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,2,u,580000.0,2016-08-10,3018.0,1.0,1.0,-37.8696,144.827,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,3,h,1335000.0,2016-08-10,3018.0,1.0,4.0,-37.8697,144.8249,Western Metropolitan,1M - 3M,2016,Winter,August
Altona,3,t,800000.0,2016-08-10,3018.0,2.0,2.0,-37.8734,144.8143,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,2,u,510000.0,2016-10-09,3018.0,1.0,1.0,-37.8686,144.8182,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona,4,h,1070000.0,2016-10-09,3018.0,2.0,2.0,-37.8733,144.8147,Western Metropolitan,1M - 3M,2016,Spring,October
Altona,2,u,425000.0,2016-10-09,3018.0,1.0,2.0,-37.871,144.8185,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona,3,u,605000.0,2016-10-12,3018.0,2.0,2.0,-37.8646,144.827,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona,3,t,705000.0,2017-11-02,3018.0,2.0,2.0,-37.8579,144.8181,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona,2,u,391000.0,2017-11-02,3018.0,1.0,1.0,-37.8678,144.8384,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona,2,u,440000.0,2017-11-02,3018.0,1.0,1.0,-37.8659,144.83100000000005,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona,4,h,845000.0,2017-11-02,3018.0,1.0,2.0,-37.8658,144.8155,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona,3,h,766000.0,2017-11-03,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona,3,t,743000.0,2016-12-11,3018.0,2.0,2.0,-37.8698,144.816,Western Metropolitan,0.1M - 1M,2016,Summer,December
Altona,3,t,650000.0,2016-12-11,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2016,Summer,December
Altona,3,u,730000.0,2016-08-13,3018.0,2.0,1.0,-37.868,144.8286,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,3,t,916500.0,2016-08-13,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,3,h,635000.0,2016-05-14,3018.0,1.0,4.0,-37.8611,144.8114,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona,2,u,620000.0,2016-05-14,3018.0,1.0,1.0,-37.8676,144.8202,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona,2,u,447000.0,2016-10-15,3018.0,1.0,1.0,-37.8655,144.8299,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona,3,u,730000.0,2016-04-16,3018.0,2.0,1.0,-37.868,144.8287,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona,3,h,678000.0,2016-04-16,3018.0,1.0,2.0,-37.8608,144.8124,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona,2,u,580000.0,2016-07-16,3018.0,2.0,1.0,-37.8687,144.8268,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona,3,h,712000.0,2016-09-17,3018.0,1.0,2.0,-37.8674,144.8375,Western Metropolitan,0.1M - 1M,2016,Spring,September
Altona,3,h,840000.0,2017-03-18,3018.0,2.0,2.0,-37.86,144.8245,Western Metropolitan,0.1M - 1M,2017,Autumn,March
Altona,3,h,980000.0,2016-11-19,3018.0,1.0,2.0,-37.8672,144.817,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona,4,h,1000000.0,2016-11-19,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona,3,t,605100.0,2016-05-22,3018.0,2.0,0.0,-37.8583,144.8172,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona,3,h,880000.0,2016-08-22,3018.0,3.0,1.0,-37.8699,144.8235,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,3,u,577000.0,2016-04-23,3018.0,2.0,1.0,-37.8684,144.815,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona,4,h,1030000.0,2017-02-25,3018.0,1.0,0.0,-37.8663,144.8387,Western Metropolitan,1M - 3M,2017,Summer,February
Altona,3,u,605000.0,2017-02-25,3018.0,1.0,2.0,-37.8659,144.822,Western Metropolitan,0.1M - 1M,2017,Summer,February
Altona,3,h,685000.0,2017-02-25,3018.0,1.0,1.0,-37.8666,144.8213,Western Metropolitan,0.1M - 1M,2017,Summer,February
Altona,3,h,753000.0,2016-06-27,3018.0,2.0,2.0,-37.8612,144.8247,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona,2,h,857000.0,2016-11-27,3018.0,2.0,1.0,-37.8653,144.8129,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona,3,h,1500000.0,2016-05-28,3018.0,1.0,1.0,-37.8651,144.832,Western Metropolitan,1M - 3M,2016,Autumn,May
Altona,3,u,730000.0,2016-05-28,3018.0,2.0,1.0,-37.868,144.8285,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona,3,h,900000.0,2016-05-28,3018.0,1.0,4.0,-37.871,144.8075,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona,3,h,740000.0,2016-08-28,3018.0,1.0,2.0,-37.8631,144.8195,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,4,h,931000.0,2016-08-28,3018.0,2.0,3.0,-37.8637,144.8365,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona,2,h,535600.0,2016-07-30,3018.0,1.0,1.0,-37.8646,144.8272,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,5,h,1085000.0,2016-03-09,3025.0,3.0,6.0,-37.8388,144.8567,Western Metropolitan,1M - 3M,2016,Autumn,March
Altona North,3,h,781000.0,2016-03-09,3025.0,1.0,2.0,-37.8291,144.835,Western Metropolitan,0.1M - 1M,2016,Autumn,March
Altona North,4,h,857500.0,2016-03-09,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Autumn,March
Altona North,4,h,960000.0,2017-04-03,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Altona North,3,h,750000.0,2017-04-03,3025.0,1.0,3.0,-37.8449,144.85,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Altona North,2,t,421000.0,2017-04-03,3025.0,1.0,1.0,-37.8351,144.8529,Western Metropolitan,0.1M - 1M,2017,Autumn,April
Altona North,3,h,1405000.0,2017-04-03,3025.0,1.0,3.0,-37.8338,144.8562,Western Metropolitan,1M - 3M,2017,Autumn,April
Altona North,3,h,683000.0,2016-04-06,3025.0,1.0,2.0,-37.8284,144.8355,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona North,3,h,623000.0,2016-04-06,3025.0,1.0,3.0,-37.8267,144.8368,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona North,3,h,720000.0,2016-06-08,3025.0,2.0,1.0,-37.8379,144.8583,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,4,t,780000.0,2016-07-05,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,u,720000.0,2016-07-05,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,h,705000.0,2016-07-05,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,h,588000.0,2016-07-05,3025.0,1.0,1.0,-37.838,144.8555,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,4,h,720000.0,2016-07-05,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,h,710000.0,2016-07-11,3025.0,1.0,3.0,-37.8294,144.8378,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,2,h,550000.0,2016-07-11,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,u,640000.0,2016-07-11,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,h,537500.0,2016-07-11,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,4,h,875000.0,2016-08-10,3025.0,1.0,4.0,-37.8448,144.8529,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,800000.0,2016-08-10,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,t,713500.0,2016-10-09,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,3,h,700000.0,2016-10-12,3025.0,1.0,3.0,-37.8449,144.85,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,2,h,551000.0,2016-10-12,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,3,h,685000.0,2016-10-12,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,2,t,640000.0,2017-11-03,3025.0,1.0,1.0,-37.8397,144.8602,Western Metropolitan,0.1M - 1M,2017,Spring,November
Altona North,4,h,650000.0,2016-12-06,3025.0,1.0,4.0,-37.8451,144.8529,Western Metropolitan,0.1M - 1M,2016,Summer,December
Altona North,3,h,925000.0,2016-12-11,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Summer,December
Altona North,3,t,670000.0,2016-05-14,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,3,h,680000.0,2016-05-14,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,3,h,765000.0,2016-05-14,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,3,h,675000.0,2016-05-14,3025.0,2.0,2.0,-37.8337,144.8554,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,3,h,708000.0,2016-10-15,3025.0,1.0,2.0,-37.8258,144.8523,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,3,t,656000.0,2016-10-15,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,4,h,883000.0,2016-10-15,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,4,h,965000.0,2016-10-15,3025.0,1.0,4.0,-37.8345,144.8444,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,3,h,870000.0,2016-10-15,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,3,h,681000.0,2016-10-15,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,October
Altona North,2,h,522500.0,2016-07-16,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,5,h,972000.0,2016-09-17,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,September
Altona North,3,t,590000.0,2016-06-18,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,2,h,450000.0,2016-06-18,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,3,h,765000.0,2016-06-18,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,3,h,750000.0,2016-06-18,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,3,h,680000.0,2016-11-19,3025.0,1.0,3.0,-37.8254,144.8514,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona North,2,t,510000.0,2016-11-19,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona North,3,h,770000.0,2016-11-19,3025.0,1.0,3.0,-37.8327,144.8451,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona North,3,h,923000.0,2016-05-22,3025.0,1.0,2.0,-37.8269,144.8455,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,4,h,693000.0,2016-05-22,3025.0,2.0,4.0,-37.8391,144.8467,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,3,h,620000.0,2016-08-22,3025.0,2.0,2.0,-37.8262,144.8443,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,800000.0,2016-08-22,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,728500.0,2016-08-22,3025.0,1.0,1.0,-37.8277,144.8385,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,931000.0,2016-08-22,3025.0,2.0,1.0,-37.8382,144.8649,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,988000.0,2016-08-22,3025.0,1.0,4.0,-37.8423,144.8632,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,590000.0,2016-04-23,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona North,3,h,590000.0,2016-04-23,3025.0,1.0,2.0,-37.8444,144.8491,Western Metropolitan,0.1M - 1M,2016,Autumn,April
Altona North,2,h,610000.0,2016-09-24,3025.0,1.0,2.0,-37.834,144.8553,Western Metropolitan,0.1M - 1M,2016,Spring,September
Altona North,3,h,815000.0,2017-02-25,3025.0,2.0,3.0,-37.8318,144.8388,Western Metropolitan,0.1M - 1M,2017,Summer,February
Altona North,4,h,970000.0,2017-02-25,3025.0,1.0,2.0,-37.833,144.8494,Western Metropolitan,0.1M - 1M,2017,Summer,February
Altona North,4,h,840000.0,2016-07-26,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,3,h,840000.0,2016-07-26,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Altona North,4,h,760000.0,2016-06-27,3025.0,1.0,3.0,-37.8262,144.8439,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,3,h,852500.0,2016-06-27,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,4,t,847500.0,2016-06-27,3025.0,3.0,1.0,-37.8393,144.8568,Western Metropolitan,0.1M - 1M,2016,Winter,June
Altona North,4,h,1200000.0,2016-11-27,3025.0,1.0,4.0,-37.8375,144.8541,Western Metropolitan,1M - 3M,2016,Spring,November
Altona North,3,h,630000.0,2016-11-27,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona North,3,h,700000.0,2016-11-27,3025.0,1.0,1.0,-37.8441,144.8505,Western Metropolitan,0.1M - 1M,2016,Spring,November
Altona North,3,h,625000.0,2016-05-28,3025.0,1.0,1.0,-37.8285,144.8351,Western Metropolitan,0.1M - 1M,2016,Autumn,May
Altona North,2,u,292000.0,2016-08-28,3025.0,1.0,1.0,-37.8332,144.8649,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,t,640000.0,2016-08-28,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,August
Altona North,3,h,800000.0,2016-07-30,3025.0,1.0,1.0,-37.8349,144.8497,Western Metropolitan,0.1M - 1M,2016,Winter,July
Armadale,2,u,599000.0,2016-03-09,3143.0,1.0,1.0,-37.8543,145.0262,Southern Metropolitan,0.1M - 1M,2016,Autumn,March
Armadale,2,u,550000.0,2016-03-12,3143.0,1.0,0.0,-37.8539,145.0284,Southern Metropolitan,0.1M - 1M,2016,Autumn,March
Armadale,3,u,995000.0,2016-03-12,3143.0,2.0,2.0,-37.8552,145.016,Southern Metropolitan,0.1M - 1M,2016,Autumn,March
Armadale,3,t,1205000.0,2016-03-12,3143.0,2.0,2.0,-37.854,145.0135,Southern Metropolitan,1M - 3M,2016,Autumn,March
Armadale,3,h,2675000.0,2016-03-12,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2016,Autumn,March
Armadale,3,h,1939000.0,2016-03-12,3143.0,2.0,2.0,-37.8614,145.0274,Southern Metropolitan,1M - 3M,2016,Autumn,March
Armadale,1,u,421500.0,2016-03-12,3143.0,1.0,0.0,-37.853,145.0167,Southern Metropolitan,0.1M - 1M,2016,Autumn,March
Armadale,2,u,585000.0,2016-03-12,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,0.1M - 1M,2016,Autumn,March
Armadale,3,h,2050000.0,2017-04-03,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2017,Autumn,April
Armadale,3,h,1870000.0,2017-04-03,3143.0,1.0,1.0,-37.8592,145.0182,Southern Metropolitan,1M - 3M,2017,Autumn,April
Armadale,2,u,678000.0,2017-04-03,3143.0,1.0,2.0,-37.8538,145.0127,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Armadale,3,t,1918000.0,2017-04-03,3143.0,2.0,2.0,-37.8537,145.0267,Southern Metropolitan,1M - 3M,2017,Autumn,April
Armadale,2,u,660000.0,2017-04-03,3143.0,1.0,1.0,-37.8619,145.0257,Southern Metropolitan,0.1M - 1M,2017,Autumn,April
Armadale,3,h,2050000.0,2017-04-03,3143.0,2.0,1.0,-37.8574,145.0281,Southern Metropolitan,1M - 3M,2017,Autumn,April
Armadale,2,u,700000.0,2016-04-06,3143.0,1.0,2.0,-37.8552,145.016,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
Armadale,2,u,3625000.0,2016-04-06,3143.0,2.0,2.0,-37.8555,145.0291,Southern Metropolitan,3M - 5M,2016,Autumn,April
Armadale,4,h,3000000.0,2016-04-06,3143.0,2.0,2.0,-37.858,145.0111,Southern Metropolitan,1M - 3M,2016,Autumn,April
Armadale,2,h,1930000.0,2016-06-08,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2016,Winter,June
Armadale,5,h,1525000.0,2016-07-05,3143.0,2.0,2.0,-37.8638,145.0229,Southern Metropolitan,1M - 3M,2016,Winter,July
Armadale,3,u,735000.0,2016-07-05,3143.0,2.0,1.0,-37.8543,145.0262,Southern Metropolitan,0.1M - 1M,2016,Winter,July
Armadale,2,u,825000.0,2016-07-05,3143.0,1.0,1.0,-37.8528,145.0268,Southern Metropolitan,0.1M - 1M,2016,Winter,July
Armadale,3,t,1586000.0,2016-07-05,3143.0,2.0,2.0,-37.8566,145.0116,Southern Metropolitan,1M - 3M,2016,Winter,July
Armadale,2,u,645000.0,2016-08-10,3143.0,1.0,1.0,-37.8596,145.0198,Southern Metropolitan,0.1M - 1M,2016,Winter,August
Armadale,1,h,1435000.0,2016-08-10,3143.0,2.0,1.0,-37.8564,145.0228,Southern Metropolitan,1M - 3M,2016,Winter,August
Armadale,1,u,280000.0,2016-10-09,3143.0,1.0,1.0,-37.8619,145.0185,Southern Metropolitan,0.1M - 1M,2016,Spring,October
Armadale,1,u,400000.0,2016-10-12,3143.0,1.0,1.0,-37.8605,145.0185,Southern Metropolitan,0.1M - 1M,2016,Spring,October
Armadale,2,h,1780000.0,2016-10-12,3143.0,2.0,2.0,-37.8537,145.0267,Southern Metropolitan,1M - 3M,2016,Spring,October
Armadale,2,u,592500.0,2016-10-12,3143.0,1.0,1.0,-37.8574,145.0174,Southern Metropolitan,0.1M - 1M,2016,Spring,October
Armadale,2,h,1210000.0,2016-12-11,3143.0,1.0,0.0,-37.8543,145.016,Southern Metropolitan,1M - 3M,2016,Summer,December
Armadale,4,h,2801000.0,2016-12-11,3143.0,2.0,2.0,-37.8536,145.0173,Southern Metropolitan,1M - 3M,2016,Summer,December
Armadale,1,u,390000.0,2016-05-14,3143.0,1.0,0.0,-37.8614,145.0222,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
Armadale,3,h,1800000.0,2016-10-15,3143.0,2.0,2.0,-37.8545,145.0145,Southern Metropolitan,1M - 3M,2016,Spring,October
Armadale,4,h,2200000.0,2016-10-15,3143.0,1.0,2.0,-37.8613,145.0264,Southern Metropolitan,1M - 3M,2016,Spring,October
Armadale,1,u,324000.0,2016-04-16,3143.0,1.0,1.0,-37.8537,145.0114,Southern Metropolitan,0.1M - 1M,2016,Autumn,April
Armadale,6,h,5525000.0,2016-09-17,3143.0,3.0,4.0,-37.8602,145.013,Southern Metropolitan,5M - 6M,2016,Spring,September
Armadale,2,h,1125000.0,2016-09-17,3143.0,1.0,2.0,-37.851,145.0161,Southern Metropolitan,1M - 3M,2016,Spring,September
Armadale,3,h,2250000.0,2016-09-17,3143.0,3.0,1.0,-37.8511,145.0167,Southern Metropolitan,1M - 3M,2016,Spring,September
Armadale,3,h,2360000.0,2017-03-18,3143.0,2.0,0.0,-37.8558,145.015,Southern Metropolitan,1M - 3M,2017,Autumn,March
Armadale,2,h,1900000.0,2017-03-18,3143.0,2.0,0.0,-37.8571,145.0224,Southern Metropolitan,1M - 3M,2017,Autumn,March
Armadale,1,u,440000.0,2017-03-18,3143.0,1.0,1.0,-37.8531,145.0115,Southern Metropolitan,0.1M - 1M,2017,Autumn,March
Armadale,2,u,490000.0,2016-06-18,3143.0,1.0,1.0,-37.8646,145.0247,Southern Metropolitan,0.1M - 1M,2016,Winter,June
Armadale,3,h,2365000.0,2016-06-18,3143.0,2.0,1.0,-37.8521,145.019,Southern Metropolitan,1M - 3M,2016,Winter,June
Armadale,3,h,1300000.0,2016-06-18,3143.0,1.0,2.0,-37.8542,145.0149,Southern Metropolitan,1M - 3M,2016,Winter,June
Armadale,3,u,732000.0,2016-06-18,3143.0,2.0,2.0,-37.8597,145.0104,Southern Metropolitan,0.1M - 1M,2016,Winter,June
Armadale,2,u,704000.0,2016-11-19,3143.0,1.0,1.0,-37.8573,145.0186,Southern Metropolitan,0.1M - 1M,2016,Spring,November
Armadale,2,u,620000.0,2016-11-19,3143.0,1.0,1.0,-37.8596,145.0198,Southern Metropolitan,0.1M - 1M,2016,Spring,November
Armadale,3,h,1900000.0,2016-05-22,3143.0,1.0,2.0,-37.8559,145.0158,Southern Metropolitan,1M - 3M,2016,Autumn,May
Armadale,1,u,315000.0,2016-08-22,3143.0,1.0,1.0,-37.8575,145.0174,Southern Metropolitan,0.1M - 1M,2016,Winter,August
Armadale,3,h,1992000.0,2016-04-23,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2016,Autumn,April
Armadale,1,u,450000.0,2016-09-24,3143.0,1.0,1.0,-37.8509,145.0203,Southern Metropolitan,0.1M - 1M,2016,Spring,September
Armadale,2,u,710000.0,2017-02-25,3143.0,1.0,1.0,-37.8573,145.0186,Southern Metropolitan,0.1M - 1M,2017,Summer,February
Armadale,2,u,872000.0,2017-02-25,3143.0,1.0,1.0,-37.8604,145.0147,Southern Metropolitan,0.1M - 1M,2017,Summer,February
Armadale,2,u,598000.0,2017-02-25,3143.0,1.0,1.0,-37.8593,145.0156,Southern Metropolitan,0.1M - 1M,2017,Summer,February
Armadale,3,h,1285000.0,2017-02-25,3143.0,1.0,2.0,-37.8554,145.0173,Southern Metropolitan,1M - 3M,2017,Summer,February
Armadale,4,h,3660000.0,2017-02-25,3143.0,3.0,2.0,-37.8593,145.0275,Southern Metropolitan,3M - 5M,2017,Summer,February
Armadale,2,u,520000.0,2016-06-27,3143.0,1.0,1.0,-37.8618,145.0183,Southern Metropolitan,0.1M - 1M,2016,Winter,June
Armadale,4,h,2760000.0,2016-06-27,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2016,Winter,June
Armadale,2,u,690000.0,2016-11-27,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,0.1M - 1M,2016,Spring,November
Armadale,4,h,3625000.0,2016-11-27,3143.0,1.0,2.0,-37.8574,145.016,Southern Metropolitan,3M - 5M,2016,Spring,November
Armadale,4,h,4200000.0,2016-11-27,3143.0,3.0,3.0,-37.8582,145.0138,Southern Metropolitan,3M - 5M,2016,Spring,November
Armadale,3,t,1101000.0,2016-11-27,3143.0,1.0,2.0,-37.8542,145.0135,Southern Metropolitan,1M - 3M,2016,Spring,November
Armadale,3,h,3512500.0,2016-11-27,3143.0,2.0,2.0,-37.8557,145.0264,Southern Metropolitan,3M - 5M,2016,Spring,November
Armadale,4,h,2000000.0,2016-05-28,3143.0,3.0,4.0,-37.8611,145.0195,Southern Metropolitan,1M - 3M,2016,Autumn,May
Armadale,3,u,869000.0,2016-05-28,3143.0,1.0,1.0,-37.853,145.0264,Southern Metropolitan,0.1M - 1M,2016,Autumn,May
Armadale,2,u,577000.0,2016-08-28,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,0.1M - 1M,2016,Winter,August
Armadale,3,h,2865000.0,2016-08-28,3143.0,1.0,1.0,-37.8568,145.0192,Southern Metropolitan,1M - 3M,2016,Winter,August
Armadale,5,h,2810000.0,2016-08-28,3143.0,2.0,2.0,-37.8611,145.0271,Southern Metropolitan,1M - 3M,2016,Winter,August
Armadale,2,u,565000.0,2016-08-28,3143.0,1.0,1.0,-37.8573,145.0112,Southern Metropolitan,0.1M - 1M,2016,Winter,August
Armadale,1,u,567000.0,2016-08-28,3143.0,1.0,1.0,-37.8549,145.0113,Southern Metropolitan,0.1M - 1M,2016,Winter,August
Armadale,2,u,546000.0,2016-07-30,3143.0,0.0,0.0,-37.8568,145.0161,Southern Metropolitan,0.1M - 1M,2016,Winter,July
